epoch,step,test_loss,test_mae_brightness,test_mae_emission,test_mse_brightness,test_mse_emission,train_loss,val_loss,val_mae_brightness,val_mae_emission,val_mse_brightness,val_mse_emission
0,9,,,,,,,5.614919185638428,61.171443939208984,123.61798858642578,4609.13427734375,17384.462890625
0,9,,,,,,115.2578353881836,,,,,
1,19,,,,,,,1.7353181838989258,22.451379776000977,79.58238983154297,868.7807006835938,7780.90869140625
1,19,,,,,,2.8199310302734375,,,,,
2,29,,,,,,,1.0770965814590454,25.731287002563477,47.4970817565918,1001.9557495117188,2824.337158203125
2,29,,,,,,1.2163292169570923,,,,,
3,39,,,,,,,1.1672226190567017,31.96199607849121,37.93873977661133,1392.56396484375,1731.2457275390625
3,39,,,,,,0.9525559544563293,,,,,
4,49,,,,,,,3.7098731994628906,21.423858642578125,135.75894165039062,1173.4122314453125,19598.37109375
4,49,,,,,,1.3018646240234375,,,,,
5,59,,,,,,,1.7965821027755737,45.240325927734375,28.49980354309082,2428.475341796875,1429.43603515625
5,59,,,,,,1.9254839420318604,,,,,
6,69,,,,,,,0.9056383967399597,25.19578742980957,37.53213882446289,997.7537231445312,1701.7589111328125
6,69,,,,,,1.344802737236023,,,,,
7,79,,,,,,,0.799552857875824,22.900957107543945,27.467981338500977,945.2568359375,1223.4232177734375
7,79,,,,,,1.110483169555664,,,,,
8,89,,,,,,,0.917090892791748,23.87406349182129,39.41813659667969,967.615234375,1908.5631103515625
8,89,,,,,,0.9406425356864929,,,,,
9,99,,,,,,,1.2525733709335327,31.029699325561523,38.53255844116211,1335.828125,2544.99462890625
9,99,,,,,,0.9482506513595581,,,,,
10,109,,,,,,,0.9746182560920715,21.442075729370117,27.63884925842285,1101.4378662109375,1711.3868408203125
10,109,,,,,,1.0209259986877441,,,,,
11,119,,,,,,,1.0987157821655273,21.64698028564453,43.94841003417969,1034.06298828125,2829.040283203125
11,119,,,,,,1.3984882831573486,,,,,
12,129,,,,,,,1.0041996240615845,29.02277946472168,33.4937629699707,1219.1134033203125,1398.2474365234375
12,129,,,,,,1.1654407978057861,,,,,
13,139,,,,,,,1.0865635871887207,30.829668045043945,34.24144744873047,1334.3553466796875,1446.8388671875
13,139,,,,,,0.8567593693733215,,,,,
14,149,,,,,,,0.837679922580719,20.84199333190918,26.85423469543457,1045.32958984375,1043.4246826171875
14,149,,,,,,0.8173410296440125,,,,,
15,159,,,,,,,0.8146905899047852,24.904497146606445,21.13543701171875,1021.7693481445312,992.5673217773438
15,159,,,,,,0.9293068647384644,,,,,
16,169,,,,,,,1.1082719564437866,34.119239807128906,18.626949310302734,1530.455078125,741.4560546875
16,169,,,,,,0.7893043160438538,,,,,
17,179,,,,,,,0.7091436386108398,20.62955665588379,18.97176742553711,932.019287109375,679.2556762695312
17,179,,,,,,0.7480572462081909,,,,,
18,189,,,,,,,0.8286364674568176,27.062454223632812,19.290807723999023,1096.109375,763.1952514648438
18,189,,,,,,0.7201218605041504,,,,,
19,199,,,,,,,0.7632184624671936,24.02077293395996,19.22547721862793,967.230224609375,886.450439453125
19,199,,,,,,0.7057114839553833,,,,,
20,209,,,,,,,0.7021117210388184,22.711122512817383,18.061697006225586,927.1857299804688,653.4161987304688
20,209,,,,,,0.6545877456665039,,,,,
